id	x	y	impact	nstart	nend	prob
gill_4037	620176.5456	6083045.892	3	16610	16632	0.5
gill_4038	620176.5456	6083445.892	3	16610	16632	0.5
gill_4039	619776.5456	6083445.892	3	16610	16632	0.5
gill_4040	619776.5456	6083845.892	3	16610	16632	0.5
gill_4041	620176.5456	6083845.892	3	16610	16632	0.5
gill_4042	621200.501	6080685.684	3	16610	16632	0.5
gill_4043	621200.501	6081085.684	3	16610	16632	0.5
gill_4044	621600.501	6081085.684	3	16610	16632	0.5
gill_4045	622000.501	6081085.684	3	16610	16632	0.5
gill_4046	621600.501	6081085.684	3	16610	16632	0.5
gill_4047	622000.501	6081085.684	3	16610	16632	0.5
gill_4048	619619.9252	6081032.071	3	16610	16632	0.5
gill_4049	620019.9252	6081032.071	3	16610	16632	0.5
gill_4050	620419.9252	6081032.071	3	16610	16632	0.5
gill_4051	620019.9252	6081032.071	3	16610	16632	0.5
gill_4052	620019.9252	6081432.071	3	16610	16632	0.5
gill_4053	620036.41	6080673.773	3	16658	16678	0.5
gill_4054	620036.41	6081073.773	3	16658	16678	0.5
gill_4055	619636.41	6081073.773	3	16658	16678	0.5
gill_4056	619636.41	6080673.773	3	16658	16678	0.5
gill_4057	619636.41	6081073.773	3	16658	16678	0.5
gill_4058	619636.41	6081473.773	3	16658	16678	0.5
gill_4059	619636.41	6081873.773	3	16658	16678	0.5
gill_4060	618097.9376	6079082.905	3	16658	16678	0.5
gill_4061	618097.9376	6079482.905	3	16658	16678	0.5
gill_4062	618097.9376	6079082.905	3	16658	16678	0.5
gill_4063	618097.9376	6078682.905	3	16658	16678	0.5
gill_4064	618097.9376	6079082.905	3	16658	16678	0.5
gill_4065	618497.9376	6079082.905	3	16658	16678	0.5
gill_4066	618097.9376	6079082.905	3	16658	16678	0.5
gill_4067	615658.6491	6078140.272	3	16658	16678	0.5
gill_4068	615258.6491	6078140.272	3	16658	16678	0.5
gill_4069	615658.6491	6078140.272	3	16658	16678	0.5
gill_4070	615258.6491	6078140.272	3	16658	16678	0.5
gill_4071	614858.6491	6078140.272	3	16658	16678	0.5
gill_4072	615258.6491	6078140.272	3	16658	16678	0.5
gill_4073	615258.6491	6077740.272	3	16658	16678	0.5
gill_4074	619760.6865	6080504.282	3	16658	16678	0.5
gill_4075	619760.6865	6080904.282	3	16658	16678	0.5
gill_4076	620160.6865	6080904.282	3	16658	16678	0.5
gill_4077	619760.6865	6080904.282	3	16658	16678	0.5
gill_4078	619760.6865	6080504.282	3	16658	16678	0.5
gill_4079	619760.6865	6080104.282	3	16658	16678	0.5
gill_4080	620160.6865	6080104.282	3	16658	16678	0.5
gill_4081	620502.7069	6080507.726	3	16658	16678	0.5
gill_4082	620502.7069	6080907.726	3	16658	16678	0.5
gill_4083	620502.7069	6081307.726	3	16658	16678	0.5
gill_4084	620502.7069	6081707.726	3	16658	16678	0.5
gill_4085	620102.7069	6081707.726	3	16658	16678	0.5
gill_4086	620102.7069	6082107.726	3	16658	16678	0.5
gill_4087	619702.7069	6082107.726	3	16658	16678	0.5
gill_4088	737439.8721	6194416.67	3	16706	16754	0.5
gill_4089	737439.8721	6194016.67	3	16706	16754	0.5
gill_4090	737092.5226	6193786.239	3	16706	16754	0.5
gill_4091	737092.5226	6194186.239	3	16706	16754	0.5
gill_4092	734400.2393	6192074.688	3	16706	16754	0.5
gill_4093	734000.2393	6192074.688	3	16706	16754	0.5
gill_4094	733449.935	6187889.959	3	16706	16754	0.5
gill_4095	733449.935	6187489.959	3	16706	16754	0.5
gill_4096	733049.935	6187489.959	3	16706	16754	0.5
gill_4097	738118.2787	6191004.004	3	16706	16754	0.5
gill_4098	738518.2787	6191004.004	3	16706	16754	0.5
gill_4099	737759.9183	6188861.731	3	16706	16754	0.5
gill_4100	737759.9183	6189261.731	3	16706	16754	0.5
gill_4101	744152.6144	6179694.908	3	16706	16752	0.5
gill_4102	742441.8079	6178069.771	3	16706	16752	0.5
gill_4103	742041.8079	6178069.771	3	16706	16752	0.5
gill_4104	739640.2356	6183461.268	3	16706	16752	0.5
gill_4105	738730.8273	6179337.762	3	16706	16752	0.5
gill_4106	738330.8273	6179337.762	3	16706	16752	0.5
gill_4107	742185.9363	6178819.319	3	16706	16752	0.5
gill_4108	741785.9363	6178819.319	3	16706	16752	0.5
gill_4109	743350.6509	6183798.198	3	16706	16752	0.5
gill_4110	615548.2448	6076873.551	3	16706	16726	0.5
gill_4111	615948.2448	6076873.551	3	16706	16726	0.5
gill_4112	616348.2448	6076873.551	3	16706	16726	0.5
gill_4113	616348.2448	6077273.551	3	16706	16726	0.5
gill_4114	616348.2448	6076873.551	3	16706	16726	0.5
gill_4115	616748.2448	6076873.551	3	16706	16726	0.5
gill_4116	616348.2448	6076873.551	3	16706	16726	0.5
gill_4117	616348.2448	6077273.551	3	16706	16726	0.5
gill_4118	617705.4257	6076495.655	3	16706	16726	0.5
gill_4119	617705.4257	6076095.655	3	16706	16726	0.5
gill_4120	618105.4257	6076095.655	3	16706	16726	0.5
gill_4121	617705.4257	6076095.655	3	16706	16726	0.5
gill_4122	618105.4257	6076095.655	3	16706	16726	0.5
gill_4123	618105.4257	6075695.655	3	16706	16726	0.5
gill_4124	618105.4257	6076095.655	3	16706	16726	0.5
gill_4125	618105.4257	6075695.655	3	16706	16726	0.5
gill_4126	617705.4257	6075695.655	3	16706	16726	0.5
gill_4127	616651.6256	6081795.525	3	16706	16726	0.5
gill_4128	616651.6256	6081395.525	3	16706	16726	0.5
gill_4129	616651.6256	6080995.525	3	16706	16726	0.5
gill_4130	616651.6256	6080595.525	3	16706	16726	0.5
gill_4131	616251.6256	6080595.525	3	16706	16726	0.5
gill_4132	615851.6256	6080595.525	3	16706	16726	0.5
gill_4133	615851.6256	6080195.525	3	16706	16726	0.5
gill_4134	615851.6256	6080595.525	3	16706	16726	0.5
gill_4135	615851.6256	6080995.525	3	16706	16726	0.5
gill_4136	619129.3019	6082718.917	3	16706	16726	0.5
gill_4137	619129.3019	6083118.917	3	16706	16726	0.5
gill_4138	619129.3019	6083518.917	3	16706	16726	0.5
gill_4139	619529.3019	6083518.917	3	16706	16726	0.5
gill_4140	619529.3019	6083118.917	3	16706	16726	0.5
gill_4141	619929.3019	6083118.917	3	16706	16726	0.5
gill_4142	619929.3019	6083518.917	3	16706	16726	0.5
gill_4143	619529.3019	6083518.917	3	16706	16726	0.5
gill_4144	619529.3019	6083118.917	3	16706	16726	0.5
gill_4145	732041.7645	6193898.387	3	16754	16802	0.5
gill_4146	732441.7645	6193898.387	3	16754	16802	0.5
gill_4147	736525.4487	6189848.928	3	16754	16802	0.5
gill_4148	736925.4487	6189848.928	3	16754	16802	0.5
gill_4149	733311.3385	6190580.938	3	16754	16802	0.5
gill_4150	732911.3385	6190580.938	3	16754	16802	0.5
gill_4151	733081.7791	6188418.186	3	16754	16802	0.5
gill_4152	733481.7791	6188418.186	3	16754	16802	0.5
gill_4153	733081.7791	6188418.186	3	16754	16802	0.5
gill_4154	734484.981	6189212.951	3	16754	16802	0.5
gill_4155	734484.981	6189612.951	3	16754	16802	0.5
gill_4156	737986.0294	6190585.226	3	16754	16802	0.5
gill_4157	737986.0294	6190185.226	3	16754	16802	0.5
gill_4158	618438.3109	6082625.482	3	16754	16774	0.5
gill_4159	618438.3109	6083025.482	3	16754	16774	0.5
gill_4160	618438.3109	6083425.482	3	16754	16774	0.5
gill_4161	618438.3109	6083825.482	3	16754	16774	0.5
gill_4162	618438.3109	6083425.482	3	16754	16774	0.5
gill_4163	618438.3109	6083025.482	3	16754	16774	0.5
gill_4164	618838.3109	6083025.482	3	16754	16774	0.5
gill_4165	617123.1458	6076580.531	3	16754	16774	0.5
gill_4166	617123.1458	6076180.531	3	16754	16774	0.5
gill_4167	617523.1458	6076180.531	3	16754	16774	0.5
gill_4168	617923.1458	6076180.531	3	16754	16774	0.5
gill_4169	618323.1458	6076180.531	3	16754	16774	0.5
gill_4170	618323.1458	6075780.531	3	16754	16774	0.5
gill_4171	618323.1458	6076180.531	3	16754	16774	0.5
gill_4172	616602.4176	6078008.586	3	16754	16774	0.5
gill_4173	616202.4176	6078008.586	3	16754	16774	0.5
gill_4174	616202.4176	6078408.586	3	16754	16774	0.5
gill_4175	616202.4176	6078808.586	3	16754	16774	0.5
gill_4176	616202.4176	6078408.586	3	16754	16774	0.5
gill_4177	616202.4176	6078008.586	3	16754	16774	0.5
gill_4178	616602.4176	6078008.586	3	16754	16774	0.5
gill_4179	616393.5544	6076503.937	3	16754	16774	0.5
gill_4180	616393.5544	6076103.937	3	16754	16774	0.5
gill_4181	616793.5544	6076103.937	3	16754	16774	0.5
gill_4182	616793.5544	6075703.937	3	16754	16774	0.5
gill_4183	616393.5544	6075703.937	3	16754	16774	0.5
gill_4184	615993.5544	6075703.937	3	16754	16774	0.5
gill_4185	615593.5544	6075703.937	3	16754	16774	0.5
gill_4186	620725.524	6078405.914	3	16754	16774	0.5
gill_4187	620725.524	6078805.914	3	16754	16774	0.5
gill_4188	620325.524	6078805.914	3	16754	16774	0.5
gill_4189	620325.524	6078405.914	3	16754	16774	0.5
gill_4190	619925.524	6078405.914	3	16754	16774	0.5
gill_4191	619525.524	6078405.914	3	16754	16774	0.5
gill_4192	619925.524	6078405.914	3	16754	16774	0.5
gill_4193	734842.6957	6187400.443	3	16850	16898	0.5
gill_4194	734442.6957	6187400.443	3	16850	16898	0.5
gill_4195	734598.156	6186094.489	3	16850	16898	0.5
gill_4196	734598.156	6186494.489	3	16850	16898	0.5
gill_4197	734818.2587	6187599.288	3	16850	16898	0.5
gill_4198	734418.2587	6187599.288	3	16850	16898	0.5
gill_4199	738116.519	6189991.061	3	16850	16898	0.5
gill_4200	738116.519	6190391.061	3	16850	16898	0.5
gill_4201	738116.519	6189991.061	3	16850	16898	0.5
gill_4202	733765.4256	6186187.15	3	16850	16898	0.5
gill_4203	733765.4256	6186587.15	3	16850	16898	0.5
gill_4204	735148.4002	6189163.459	3	16850	16898	0.5
gill_4205	735548.4002	6189163.459	3	16850	16898	0.5
gill_4206	743456.1845	6186548.798	3	16850	16946	0.5
gill_4207	742903.6656	6187041.678	3	16850	16946	0.5
gill_4208	743208.183	6190442.646	3	16850	16946	0.5
gill_4209	742600.5363	6188146.879	3	16850	16946	0.5
gill_4210	744594.2698	6189203.427	3	16850	16946	0.5
gill_4211	744184.6418	6185372.959	3	16850	16946	0.5
gill_4212	618010.4131	6077460.643	3	16850	16872	0.5
gill_4213	618010.4131	6077860.643	3	16850	16872	0.5
gill_4214	618410.4131	6077860.643	3	16850	16872	0.5
gill_4215	618810.4131	6077860.643	3	16850	16872	0.5
gill_4216	618410.4131	6077860.643	3	16850	16872	0.5
gill_4217	618410.4131	6078260.643	3	16850	16872	0.5
gill_4218	619817.7253	6077996.421	3	16850	16872	0.5
gill_4219	619417.7253	6077996.421	3	16850	16872	0.5
gill_4220	619017.7253	6077996.421	3	16850	16872	0.5
gill_4221	619417.7253	6077996.421	3	16850	16872	0.5
gill_4222	619417.7253	6078396.421	3	16850	16872	0.5
gill_4223	619817.7253	6078396.421	3	16850	16872	0.5
gill_4224	615133.5466	6077839.285	3	16850	16872	0.5
gill_4225	615133.5466	6078239.285	3	16850	16872	0.5
gill_4226	615533.5466	6078239.285	3	16850	16872	0.5
gill_4227	615533.5466	6078639.285	3	16850	16872	0.5
gill_4228	615533.5466	6078239.285	3	16850	16872	0.5
gill_4229	615133.5466	6078239.285	3	16850	16872	0.5
gill_4230	614733.5466	6078239.285	3	16850	16872	0.5
gill_4231	619558.698	6077353.954	3	16850	16872	0.5
gill_4232	619958.698	6077353.954	3	16850	16872	0.5
gill_4233	619958.698	6077753.954	3	16850	16872	0.5
gill_4234	620358.698	6077753.954	3	16850	16872	0.5
gill_4235	620358.698	6078153.954	3	16850	16872	0.5
gill_4236	620358.698	6078553.954	3	16850	16872	0.5
gill_4237	620327.5604	6081916.653	3	16850	16872	0.5
gill_4238	620727.5604	6081916.653	3	16850	16872	0.5
gill_4239	621127.5604	6081916.653	3	16850	16872	0.5
gill_4240	620727.5604	6081916.653	3	16850	16872	0.5
gill_4241	621127.5604	6081916.653	3	16850	16872	0.5
gill_4242	621127.5604	6081516.653	3	16850	16872	0.5
gill_4243	621127.5604	6081116.653	3	16850	16872	0.5
gill_4244	615116.8988	6079253.099	3	16850	16872	0.5
gill_4245	614716.8988	6079253.099	3	16850	16872	0.5
gill_4246	614716.8988	6079653.099	3	16850	16872	0.5
gill_4247	614716.8988	6079653.099	3	16850	16872	0.5
gill_4248	614716.8988	6079253.099	3	16850	16872	0.5
gill_4249	614716.8988	6079653.099	3	16850	16872	0.5
gill_4250	742025.0989	6180773.807	3	16898	16934	0.5
gill_4251	741064.6482	6187245.151	3	16898	16934	0.5
gill_4252	741064.6482	6186845.151	3	16898	16934	0.5
gill_4253	739659.4333	6187423.172	3	16898	16934	0.5
gill_4254	741623.7971	6186337.729	3	16898	16934	0.5
gill_4255	741623.7971	6186737.729	3	16898	16934	0.5
gill_4256	740492.6195	6186433.345	3	16898	16934	0.5
gill_4257	740492.6195	6186833.345	3	16898	16934	0.5
gill_4258	743143.1146	6184915.008	3	16898	16934	0.5
gill_4259	619216.6287	6083274.784	3	16898	16920	0.5
gill_4260	619216.6287	6082874.784	3	16898	16920	0.5
gill_4261	619216.6287	6083274.784	3	16898	16920	0.5
gill_4262	618816.6287	6083274.784	3	16898	16920	0.5
gill_4263	618816.6287	6082874.784	3	16898	16920	0.5
gill_4264	618816.6287	6083274.784	3	16898	16920	0.5
gill_4265	618816.6287	6082874.784	3	16898	16920	0.5
gill_4266	618416.6287	6082874.784	3	16898	16920	0.5
gill_4267	618816.6287	6082874.784	3	16898	16920	0.5
gill_4268	617112.3062	6081028.294	3	16898	16920	0.5
gill_4269	616712.3062	6081028.294	3	16898	16920	0.5
gill_4270	617112.3062	6081028.294	3	16898	16920	0.5
gill_4271	617512.3062	6081028.294	3	16898	16920	0.5
gill_4272	617912.3062	6081028.294	3	16898	16920	0.5
gill_4273	618312.3062	6081028.294	3	16898	16920	0.5
gill_4274	617912.3062	6081028.294	3	16898	16920	0.5
gill_4275	618312.3062	6081028.294	3	16898	16920	0.5
gill_4276	618712.3062	6081028.294	3	16898	16920	0.5
gill_4277	618312.3062	6081028.294	3	16898	16920	0.5
gill_4278	618311.5075	6084541.031	3	16898	16920	0.5
gill_4279	617911.5075	6084541.031	3	16898	16920	0.5
gill_4280	617911.5075	6084941.031	3	16898	16920	0.5
gill_4281	617511.5075	6084941.031	3	16898	16920	0.5
gill_4282	617511.5075	6085341.031	3	16898	16920	0.5
gill_4283	617511.5075	6085741.031	3	16898	16920	0.5
gill_4284	617911.5075	6085741.031	3	16898	16920	0.5
gill_4285	617911.5075	6086141.031	3	16898	16920	0.5
gill_4286	617911.5075	6086541.031	3	16898	16920	0.5
gill_4287	620458.578	6081846.818	3	16898	16920	0.5
gill_4288	620458.578	6081446.818	3	16898	16920	0.5
gill_4289	620458.578	6081046.818	3	16898	16920	0.5
gill_4290	620858.578	6081046.818	3	16898	16920	0.5
gill_4291	621258.578	6081046.818	3	16898	16920	0.5
gill_4292	621258.578	6081446.818	3	16898	16920	0.5
gill_4293	621258.578	6081046.818	3	16898	16920	0.5
gill_4294	620858.578	6081046.818	3	16898	16920	0.5
gill_4295	621258.578	6081046.818	3	16898	16920	0.5
gill_4296	620858.578	6081046.818	3	16898	16920	0.5
gill_4297	735832.08	6193159.026	3	16946	16984	0.5
gill_4298	733342.8796	6197458.984	3	16946	16984	0.5
gill_4299	734959.9523	6197045.664	3	16946	16984	0.5
gill_4300	734959.9523	6197445.664	3	16946	16984	0.5
gill_4301	732830.694	6191636.298	3	16946	16984	0.5
gill_4302	732230.618	6195904.299	3	16946	16984	0.5
gill_4303	732630.618	6195904.299	3	16946	16984	0.5
gill_4304	732252.8887	6191139.193	3	16946	16984	0.5
gill_4305	621480.5733	6080192.896	3	16946	16968	0.5
gill_4306	621880.5733	6080192.896	3	16946	16968	0.5
gill_4307	622280.5733	6080192.896	3	16946	16968	0.5
gill_4308	622280.5733	6080592.896	3	16946	16968	0.5
gill_4309	622280.5733	6080992.896	3	16946	16968	0.5
gill_4310	622280.5733	6081392.896	3	16946	16968	0.5
gill_4311	622280.5733	6081792.896	3	16946	16968	0.5
gill_4312	620049.0839	6080137.034	3	16946	16968	0.5
gill_4313	619649.0839	6080137.034	3	16946	16968	0.5
gill_4314	619249.0839	6080137.034	3	16946	16968	0.5
gill_4315	618849.0839	6080137.034	3	16946	16968	0.5
gill_4316	618849.0839	6080537.034	3	16946	16968	0.5
gill_4317	618449.0839	6080537.034	3	16946	16968	0.5
gill_4318	618049.0839	6080537.034	3	16946	16968	0.5
gill_4319	617649.0839	6080537.034	3	16946	16968	0.5
gill_4320	616315.2913	6081746.746	3	16946	16968	0.5
gill_4321	616315.2913	6081346.746	3	16946	16968	0.5
gill_4322	615915.2913	6081346.746	3	16946	16968	0.5
gill_4323	615915.2913	6080946.746	3	16946	16968	0.5
gill_4324	616315.2913	6080946.746	3	16946	16968	0.5
gill_4325	616715.2913	6080946.746	3	16946	16968	0.5
gill_4326	616315.2913	6080946.746	3	16946	16968	0.5
gill_4327	616315.2913	6081346.746	3	16946	16968	0.5
gill_4328	621068.6036	6082888.526	3	16946	16968	0.5
gill_4329	621068.6036	6083288.526	3	16946	16968	0.5
gill_4330	621068.6036	6083688.526	3	16946	16968	0.5
gill_4331	621068.6036	6084088.526	3	16946	16968	0.5
gill_4332	621068.6036	6083688.526	3	16946	16968	0.5
gill_4333	621068.6036	6084088.526	3	16946	16968	0.5
gill_4334	621068.6036	6084488.526	3	16946	16968	0.5
gill_4335	618378.7333	6081036.169	3	16946	16968	0.5
gill_4336	618378.7333	6080636.169	3	16946	16968	0.5
gill_4337	618778.7333	6080636.169	3	16946	16968	0.5
gill_4338	619178.7333	6080636.169	3	16946	16968	0.5
gill_4339	618778.7333	6080636.169	3	16946	16968	0.5
gill_4340	619178.7333	6080636.169	3	16946	16968	0.5
gill_4341	618778.7333	6080636.169	3	16946	16968	0.5
gill_4342	618378.7333	6080636.169	3	16946	16968	0.5
gill_4343	735661.9444	6186976.549	3	16994	17042	0.5
gill_4344	736061.9444	6186976.549	3	16994	17042	0.5
gill_4345	734072.2681	6189948.458	3	16994	17042	0.5
gill_4346	734072.2681	6190348.458	3	16994	17042	0.5
gill_4347	738440.2188	6185535.828	3	16994	17042	0.5
gill_4348	738440.2188	6185935.828	3	16994	17042	0.5
gill_4349	734534.6122	6186553.25	3	16994	17042	0.5
gill_4350	734534.6122	6186953.25	3	16994	17042	0.5
gill_4351	734934.6122	6186953.25	3	16994	17042	0.5
gill_4352	738093.8733	6185208.854	3	16994	17042	0.5
gill_4353	737693.8733	6185208.854	3	16994	17042	0.5
gill_4354	733149.3378	6189686.825	3	16994	17042	0.5
gill_4355	733149.3378	6190086.825	3	16994	17042	0.5
gill_4356	735150.0916	6179132.08	3	16994	17034	0.5
gill_4357	736246.7868	6183047.322	3	16994	17034	0.5
gill_4358	735846.7868	6183047.322	3	16994	17034	0.5
gill_4359	732886.5922	6177736.025	3	16994	17034	0.5
gill_4360	732486.5922	6177736.025	3	16994	17034	0.5
gill_4361	729873.0172	6180264.657	3	16994	17034	0.5
gill_4362	729873.0172	6180664.657	3	16994	17034	0.5
gill_4363	734070.6817	6181005.962	3	16994	17034	0.5
gill_4364	734470.6817	6181005.962	3	16994	17034	0.5
gill_4365	734738.7485	6176765.527	3	16994	17034	0.5
gill_4366	733056.7747	6181192.937	3	17042	17084	0.5
gill_4367	729477.2323	6180817.25	3	17042	17084	0.5
gill_4368	729477.2323	6180417.25	3	17042	17084	0.5
gill_4369	734452.1066	6178262.12	3	17042	17084	0.5
gill_4370	730099.0385	6180098.177	3	17042	17084	0.5
gill_4371	729699.0385	6180098.177	3	17042	17084	0.5
gill_4372	729619.2888	6176137.563	3	17042	17084	0.5
gill_4373	730019.2888	6176137.563	3	17042	17084	0.5
gill_4374	616155.5823	6079186.379	3	17042	17062	0.5
gill_4375	616155.5823	6079586.379	3	17042	17062	0.5
gill_4376	616155.5823	6079986.379	3	17042	17062	0.5
gill_4377	616155.5823	6080386.379	3	17042	17062	0.5
gill_4378	615755.5823	6080386.379	3	17042	17062	0.5
gill_4379	616155.5823	6080386.379	3	17042	17062	0.5
gill_4380	616155.5823	6080786.379	3	17042	17062	0.5
gill_4381	617199.223	6083723.443	3	17042	17062	0.5
gill_4382	616799.223	6083723.443	3	17042	17062	0.5
gill_4383	616399.223	6083723.443	3	17042	17062	0.5
gill_4384	616799.223	6083723.443	3	17042	17062	0.5
gill_4385	616799.223	6084123.443	3	17042	17062	0.5
gill_4386	616799.223	6083723.443	3	17042	17062	0.5
gill_4387	616799.223	6084123.443	3	17042	17062	0.5
gill_4388	617199.223	6084123.443	3	17042	17062	0.5
gill_4389	619199.3662	6078975.978	3	17042	17062	0.5
gill_4390	619199.3662	6078575.978	3	17042	17062	0.5
gill_4391	618799.3662	6078575.978	3	17042	17062	0.5
gill_4392	618399.3662	6078575.978	3	17042	17062	0.5
gill_4393	617999.3662	6078575.978	3	17042	17062	0.5
gill_4394	618399.3662	6078575.978	3	17042	17062	0.5
gill_4395	618399.3662	6078175.978	3	17042	17062	0.5
gill_4396	617999.3662	6078175.978	3	17042	17062	0.5
gill_4397	618512.2044	6080751.246	3	17042	17062	0.5
gill_4398	618112.2044	6080751.246	3	17042	17062	0.5
gill_4399	618112.2044	6081151.246	3	17042	17062	0.5
gill_4400	617712.2044	6081151.246	3	17042	17062	0.5
gill_4401	617712.2044	6081551.246	3	17042	17062	0.5
gill_4402	617712.2044	6081151.246	3	17042	17062	0.5
gill_4403	617712.2044	6081551.246	3	17042	17062	0.5
gill_4404	620093.2941	6083213.171	3	17042	17062	0.5
gill_4405	620493.2941	6083213.171	3	17042	17062	0.5
gill_4406	620493.2941	6082813.171	3	17042	17062	0.5
gill_4407	620093.2941	6082813.171	3	17042	17062	0.5
gill_4408	620493.2941	6082813.171	3	17042	17062	0.5
gill_4409	620493.2941	6082413.171	3	17042	17062	0.5
gill_4410	620493.2941	6082013.171	3	17042	17062	0.5
gill_4411	620893.2941	6082013.171	3	17042	17062	0.5
gill_4412	618650.7176	6085505.326	3	17090	17110	0.5
gill_4413	618250.7176	6085505.326	3	17090	17110	0.5
gill_4414	618650.7176	6085505.326	3	17090	17110	0.5
gill_4415	618250.7176	6085505.326	3	17090	17110	0.5
gill_4416	617850.7176	6085505.326	3	17090	17110	0.5
gill_4417	617850.7176	6085905.326	3	17090	17110	0.5
gill_4418	615913.0697	6079917.619	3	17090	17110	0.5
gill_4419	616313.0697	6079917.619	3	17090	17110	0.5
gill_4420	616313.0697	6080317.619	3	17090	17110	0.5
gill_4421	616313.0697	6080717.619	3	17090	17110	0.5
gill_4422	616713.0697	6080717.619	3	17090	17110	0.5
gill_4423	617113.0697	6080717.619	3	17090	17110	0.5
gill_4424	617045.8183	6082367.407	3	17090	17110	0.5
gill_4425	617445.8183	6082367.407	3	17090	17110	0.5
gill_4426	617845.8183	6082367.407	3	17090	17110	0.5
gill_4427	618245.8183	6082367.407	3	17090	17110	0.5
gill_4428	618645.8183	6082367.407	3	17090	17110	0.5
gill_4429	618645.8183	6081967.407	3	17090	17110	0.5
gill_4430	619045.8183	6081967.407	3	17090	17110	0.5
gill_4431	621451.6692	6080907.313	3	17090	17110	0.5
gill_4432	621051.6692	6080907.313	3	17090	17110	0.5
gill_4433	621451.6692	6080907.313	3	17090	17110	0.5
gill_4434	621451.6692	6081307.313	3	17090	17110	0.5
gill_4435	621051.6692	6081307.313	3	17090	17110	0.5
gill_4436	620651.6692	6081307.313	3	17090	17110	0.5
gill_4437	619794.4997	6082419.617	3	17090	17110	0.5
